2019-09-25 13:37:35,569 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:07:17,730 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:09:30,031 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:13:40,224 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:18:02,354 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:19:03,352 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:20:06,499 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:20:11,009 - [logs/myutils.log:30]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 14:55:44,706 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,706 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,706 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,707 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,707 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,707 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 14:55:44,708 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,708 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,708 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,708 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5288}
2019-09-25 14:55:44,709 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}
2019-09-25 14:55:44,709 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 14:55:44,709 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3875}
2019-09-25 14:55:44,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}
2019-09-25 14:55:44,711 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 14:55:44,711 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.225, 'neu': 0.667, 'pos': 0.108, 'compound': -0.34}
2019-09-25 14:55:44,711 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
2019-09-25 14:55:44,711 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,712 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,712 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.124, 'neu': 0.708, 'pos': 0.168, 'compound': 0.128}
2019-09-25 14:55:44,712 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.502, 'pos': 0.362, 'compound': 0.8074}
2019-09-25 14:55:44,713 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 14:55:44,713 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 14:55:44,713 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,714 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}
2019-09-25 14:55:44,714 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.075, 'neu': 0.682, 'pos': 0.243, 'compound': 0.6874}
2019-09-25 14:55:44,714 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,715 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 14:55:44,715 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 14:55:44,715 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.173, 'neu': 0.668, 'pos': 0.159, 'compound': -0.069}
2019-09-25 14:55:44,716 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5919}
2019-09-25 14:55:44,716 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.284, 'neu': 0.631, 'pos': 0.086, 'compound': -0.6597}
2019-09-25 14:55:44,716 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 14:55:44,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}
2019-09-25 14:55:44,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3612}
2019-09-25 14:55:44,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.6486}
2019-09-25 14:55:44,718 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}
2019-09-25 14:55:44,718 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,719 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.051, 'neu': 0.75, 'pos': 0.199, 'compound': 0.4497}
2019-09-25 14:55:44,719 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}
2019-09-25 14:55:44,719 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 14:55:44,720 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:45,318 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 15:03:49,268 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,269 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.5448}
2019-09-25 15:03:49,269 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,270 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.06, 'neu': 0.698, 'pos': 0.241, 'compound': 0.7717}
2019-09-25 15:03:49,270 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,270 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}
2019-09-25 15:03:49,271 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,271 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,271 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,271 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,271 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,272 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,272 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,272 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}
2019-09-25 15:03:49,273 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.6705}
2019-09-25 15:03:49,273 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:03:49,273 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,274 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,274 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,274 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}
2019-09-25 15:03:49,275 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,275 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.257, 'neu': 0.581, 'pos': 0.162, 'compound': -0.3182}
2019-09-25 15:03:49,275 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,276 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:03:49,276 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,276 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,277 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}
2019-09-25 15:03:49,277 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:03:49,277 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,278 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:03:49,278 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.085, 'neu': 0.616, 'pos': 0.3, 'compound': 0.68}
2019-09-25 15:03:49,279 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4173}
2019-09-25 15:03:49,279 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:03:49,279 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,280 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}
2019-09-25 15:03:49,280 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:03:49,280 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,281 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,281 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}
2019-09-25 15:03:49,281 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:03:49,281 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,282 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.064, 'neu': 0.743, 'pos': 0.192, 'compound': 0.5848}
2019-09-25 15:03:49,282 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:03:49,282 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,283 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7512}
2019-09-25 15:03:49,283 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,283 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}
2019-09-25 15:03:49,284 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 15:03:49,284 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.8402}
2019-09-25 15:03:49,284 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}
2019-09-25 15:03:49,284 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,285 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:03:49,285 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,285 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}
2019-09-25 15:03:49,286 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,286 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,286 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,286 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,286 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,287 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:03:49,287 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,287 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,287 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,288 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5288}
2019-09-25 15:03:49,288 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}
2019-09-25 15:03:49,288 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:03:49,289 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3875}
2019-09-25 15:03:49,289 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,289 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,289 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,290 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:03:49,290 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:03:49,290 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.225, 'neu': 0.667, 'pos': 0.108, 'compound': -0.34}
2019-09-25 15:03:49,290 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
2019-09-25 15:03:49,290 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,291 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,291 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.124, 'neu': 0.708, 'pos': 0.168, 'compound': 0.128}
2019-09-25 15:03:49,291 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.502, 'pos': 0.362, 'compound': 0.8074}
2019-09-25 15:03:49,292 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 15:03:49,292 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:03:49,292 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,293 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}
2019-09-25 15:03:49,293 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.075, 'neu': 0.682, 'pos': 0.243, 'compound': 0.6874}
2019-09-25 15:03:49,293 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,293 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:03:49,294 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:03:49,294 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.173, 'neu': 0.668, 'pos': 0.159, 'compound': -0.069}
2019-09-25 15:03:49,294 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5919}
2019-09-25 15:03:49,295 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.284, 'neu': 0.631, 'pos': 0.086, 'compound': -0.6597}
2019-09-25 15:03:49,295 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 15:03:49,295 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}
2019-09-25 15:03:49,296 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3612}
2019-09-25 15:03:49,296 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,297 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.6486}
2019-09-25 15:03:49,297 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}
2019-09-25 15:03:49,297 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,298 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.051, 'neu': 0.75, 'pos': 0.199, 'compound': 0.4497}
2019-09-25 15:03:49,298 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}
2019-09-25 15:03:49,299 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:03:49,299 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:55,775 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 15:05:59,472 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,473 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.5448}
2019-09-25 15:05:59,473 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,473 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.06, 'neu': 0.698, 'pos': 0.241, 'compound': 0.7717}
2019-09-25 15:05:59,474 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,474 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}
2019-09-25 15:05:59,474 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,475 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,476 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}
2019-09-25 15:05:59,476 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.6705}
2019-09-25 15:05:59,476 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:05:59,477 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,477 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,477 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,478 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}
2019-09-25 15:05:59,478 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,478 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.257, 'neu': 0.581, 'pos': 0.162, 'compound': -0.3182}
2019-09-25 15:05:59,478 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:05:59,479 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2263}
